Chrom	WinStart	WinStop	CMStops	Dark_Inf_Depth	Light_Inf_Depth	EF8N
2L	1298369	1304237	2.027584613	1630	1225	-0.094270208
2L	1304238	1309776	2.037328412	2010	1557	-0.091716971
2L	1309777	1312936	2.042887251	899.5	699	-0.11648287
2L	1312937	1317251	2.050477879	1331	1031	-0.113271878
2L	1317252	1322801	2.060241029	1848	1332	-0.061411192
2L	1322802	1328395	2.07008158	1315	1070	-0.083983935
2L	1328396	1333781	2.079556233	1729	1378	-0.057218719
2L	1333782	1338182	2.087298147	1876	1392	-0.06288014
2L	1338183	1343245	2.096204602	658	548.5	-0.170279222
2L	1343246	1347974	2.104523509	1425	1095	-0.04351165
2L	1347975	1354155	2.115396667	2229	1666	-0.069787513
2L	1354156	1359987	2.12565589	2546	1757	-0.078357506
2L	1359988	1364643	2.133846381	1554	1213	-0.059461095
2L	1364644	1371692	2.14624646	2595	1927.5	-0.065882016
2L	1371693	1378455	2.158143429	1984	1595	-0.08343966
2L	1378456	1384126	2.168119433	2731	1628	-0.070692335
2L	1384127	1389448	2.177481502	2061	1570	-0.125507317
2L	1389449	1395588	2.188282536	2578	1803.5	-0.063485722
2L	1395589	1402110	2.197528461	2164	1625	-0.069520183
2L	1402111	1408863	2.202280212	2293	1715	-0.115765023
2L	1408864	1417050	2.208040998	2982	2349	-0.094657873
2L	1417051	1425000	2.213635019	3423	2421	-0.145009223
2L	1425001	1431002	2.217858329	2123	1596	-0.105710667
2L	1431003	1436587	2.221788216	2088	1544	-0.12534417
2L	1436588	1443224	2.226458344	2348	1765	-0.119243752
2L	1443225	1449498	2.230873047	2580	1697	-0.133602712
2L	1449499	1455828	2.235327154	2429.5	1940.5	-0.133760047
2L	1455829	1462232	2.239833331	2879	1990	-0.100749958
2L	1462233	1466762	2.243020867	1442.5	1092.5	-0.138725889
2L	1466763	1472792	2.247263879	2197	1604	-0.103261781
2L	1472793	1477355	2.250474636	1624	1233	-0.118825338
2L	1477356	1484030	2.255171503	1843	1411	-0.115708001
2L	1484031	1490696	2.259862037	1788	1295	-0.099967253
2L	1490697	1494535	2.26256335	2046	1341	-0.124675915
2L	1494536	1500778	2.268324895	3914	2511	-0.086067027
2L	1500779	1505694	2.280431904	1255	1027	-0.109243439
2L	1505695	1511403	2.294491894	2319	1694	-0.079146519
2L	1511404	1516523	2.30710131	1258	982	-0.049352545
2L	1516524	1522971	2.322981292	1422	1038	-0.167283244
2L	1522972	1528352	2.336233493	2027	1511	-0.134098072
2L	1528353	1534347	2.350997837	2401	1767	-0.14619463
2L	1534348	1539912	2.364703188	1817.5	1164.5	-0.101071729
2L	1539913	1546463	2.380836837	1162	927.5	-0.157674818
2L	1546464	1552209	2.39498795	2141	1528.5	-0.062606018
2L	1552210	1557207	2.407296907	1366	1079.5	-0.090375247
2L	1557208	1563371	2.422477461	1301.5	1041	-0.063795896
2L	1563372	1570602	2.440285798	2348	1864	-0.0488401
2L	1570603	1579280	2.461657772	1750	1417	-0.105063299
2L	1579281	1586187	2.478668169	1814	1384	-0.071865
2L	1586188	1592325	2.493784691	1883	1522	-0.095510439
2L	1592326	1599442	2.511312271	2632	1859	-0.118018084
2L	1599443	1604751	2.526615873	3746	2463	-0.089832356
2L	1604752	1611249	2.545667208	4269	2810	-0.133743236
2L	1611250	1614405	2.554920211	2460	1643	-0.123169042
2L	1614406	1619618	2.570204085	1903	1419	-0.097808717
2L	1619619	1624717	2.585153724	1992.5	1546.5	-0.069282405
2L	1624718	1629714	2.599804312	1399	1023	-0.101704471
2L	1629715	1634329	2.613334923	1312	1051	-0.114135757
2L	1634330	1639391	2.628176083	1194.5	895.5	-0.125490079
2L	1639392	1643597	2.640507557	1089	772	-0.063990379
2L	1643598	1648087	2.653671683	1282.5	967	-0.09498911
2L	1648088	1654031	2.671098759	999.5	854	-0.15525141
2L	1654032	1658678	2.68472319	1207	936	-0.108678204
2L	1658679	1664631	2.702176652	2049	1485	-0.11214101
2L	1664632	1670596	2.719665297	1186.5	960	-0.070572994
2L	1670597	1675714	2.734670642	1671	1352	-0.126852667
2L	1675715	1689892	2.77623879	2863.5	2177	-0.093523404
2L	1689893	1696661	2.796084664	3782	2320	-0.096663573
2L	1696662	1707335	2.822218208	2484.5	1704	-0.098376242
2L	1707336	1712708	2.834190468	3421	2314.5	-0.079779477
2L	1712709	1718221	2.84647468	3851	2098	-0.153013845
2L	1718222	1722327	2.855623777	1941	1268	-0.136850638
2L	1722328	1728423	2.869207045	2973	1676	-0.147029813
2L	1728424	1733809	2.881208272	2699.5	1810.5	-0.189105505
2L	1733810	1740455	2.896017064	1546.5	1241.5	-0.120272946
2L	1740456	1745778	2.907877913	2734	1741	-0.143356061
2L	1745779	1751758	2.921202706	3232.5	1985	-0.083713627
2L	1751759	1756123	2.930928914	2505	1638	-0.091539388
2L	1756124	1762810	2.945829063	2135	1613	-0.132960969
2L	1762811	1767511	2.956303955	1204.5	1046	-0.137530143
2L	1767512	1772610	2.967665681	684.5	492.5	-0.114407892
2L	1772611	1777569	2.978715456	1617	1022	-0.113639311
2L	1777570	1782792	2.990353482	903.5	782.5	-0.102314022
2L	1782793	1789502	3.00530488	2668.5	1885.5	-0.099936089
2L	1789503	1794872	3.017270455	1923	1349	-0.103625666
2L	1794873	1799185	3.026880796	806	578	-0.10006852
2L	1799186	1809238	3.044947602	463.5	464.5	-0.06727302
2L	1809239	1813783	3.05294283	878	645.5	-0.029228096
2L	1813784	1818726	3.06163819	1233.5	981.5	-0.143866595
2L	1818727	1824353	3.071536793	2224.5	1492.5	-0.096114748
2L	1824354	1829428	3.080464357	2600	1800	-0.097914457
2L	1829429	1836722	3.093295423	2311	1739	-0.137960518
2L	1836723	1840948	3.100729489	1286.5	975	-0.107765384
2L	1840949	1847915	3.11298532	3033.5	1920	-0.136013269
2L	1847916	1853630	3.123038726	2656	1890	-0.131540505
2L	1853631	1861553	3.136976281	2134	1700.5	-0.123151904
2L	1861554	1867630	3.14766649	3512	2401.5	-0.11155746
2L	1867631	1874267	3.15934181	3411.5	2428.5	-0.136817061
2L	1874268	1879056	3.167766264	1575	1235	-0.077902209
2L	1879057	1886203	3.180338738	2130.5	1665	-0.126393069
2L	1886204	1891527	3.189704325	1914	1451	-0.098047843
2L	1891528	1902787	3.21964428	1299	986	-0.125570762
2L	1902788	1907273	3.243844694	997	792	-0.097759476
2L	1907274	1912112	3.269949421	1361	1173	-0.10243446
2L	1912113	1918522	3.304529148	1841	1503	-0.090147944
2L	1918523	1923792	3.33295897	1155	925	-0.16077522
2L	1923793	1931181	3.372820062	2555	1845	-0.086206755
2L	1931182	1937044	3.404448914	3840	2426	-0.101949358
2L	1937045	1943384	3.438651015	4301	2691	-0.128166188
2L	1943385	1950540	3.477255153	4051	2761	-0.108928886
2L	1950541	1956132	3.507422054	5153.5	2913	-0.113428405
2L	1956133	1961650	3.53718975	2263.5	1696	-0.10435673
2L	1961651	1966578	3.563774601	2629	1755	-0.110017949
2L	1966579	1972977	3.598294987	3030	2126	-0.089959263
2L	1972978	1980175	3.637125701	5585	3093	-0.089764382
2L	1980176	1986080	3.668981128	4712	2848	-0.104773643
2L	1986081	1989458	3.687204266	1837	1164.5	-0.116720959
2L	1989459	1994257	3.713093207	1454	1085	-0.077051509
2L	1994258	1999362	3.740632911	2114	1605	-0.146521712
2L	1999363	2005250	3.757004331	2662	1788.5	-0.085762005
2L	2005251	2010579	3.770128467	2208	1548.5	-0.135509224
2L	2010580	2016768	3.78537059	2063	1606	-0.111811811
2L	2016769	2022153	3.798632641	2228.5	1542.5	-0.137760214
2L	2022154	2026440	3.809190564	1863	1331	-0.085380995
2L	2026441	2035602	3.831754522	4875	3055	-0.096795774
2L	2035603	2046428	3.85841654	4313	3034	-0.133733071
2L	2046429	2054956	3.879419097	4007.5	2643.5	-0.107653062
2L	2054957	2061929	3.896592038	3451	2122	-0.106517806
2L	2061930	2068489	3.912747851	2884	1992	-0.091997943
2L	2068490	2074410	3.927329951	3156	2264	-0.140143679
2L	2074411	2080682	3.942776484	2519.5	1802.5	-0.096289641
2L	2080683	2086035	3.955959727	1911	1440	-0.123397754
2L	2086036	2093057	3.973253343	2651	2007	-0.107693393
2L	2093058	2099130	3.988209784	2484	1681	-0.060561929
2L	2099131	2120640	4.024240207	1251	925.5	-0.034542661
2L	2120641	2127948	4.036238854	1928	1521	-0.082644482
2L	2127949	2141686	4.058794603	4280	2940.5	-0.042991843
2L	2141687	2151523	4.074945491	4720	3082	-0.069433121
2L	2151524	2161721	4.091689087	3852	2534	-0.074596172
2L	2161722	2169596	4.104618663	3460.5	2563	-0.043141328
2L	2169597	2180240	4.122094525	2549	1921	-0.063203968
2L	2180241	2185865	4.131329937	3396.5	2363	-0.088299908
2L	2185866	2192435	4.142116897	4194	2736	-0.076611101
2L	2192436	2198387	4.151889194	1648	1307	-0.135886119
2L	2198388	2205711	4.175299981	4240	2468	-0.098359785
2L	2205712	2211078	4.194811855	1304	823	-0.118433096
2L	2211079	2220987	4.230836293	4764	3313	-0.063264079
2L	2220988	2234168	4.278756177	4707	3301	-0.084898338
2L	2234169	2242542	4.309200081	5242	3330	-0.081149072
2L	2242543	2248139	4.329548127	2649	1848	-0.085886935
2L	2248140	2255064	4.354724152	2858	1879	-0.056582307
2L	2255065	2260708	4.375243067	2360	1703	-0.065252183
2L	2260709	2265056	4.391050339	1614	1234	-0.075802332
2L	2265057	2268663	4.404163686	1182.5	936.5	-0.09331205
2L	2268664	2274740	4.426256784	1898.5	1368	-0.036145916
2L	2274741	2280552	4.447386468	2035	1472	-0.058421752
2L	2280553	2287152	4.471380947	2961	2022	-0.044129679
2L	2287153	2293006	4.492663323	2516	1750	-0.067947849
2L	2293007	2303875	4.524452376	2323.5	1675.5	-0.067390983
2L	2303876	2309344	4.533431658	2288	1704.5	-0.07105509
2L	2309345	2314390	4.541716438	2072	1510	-0.091097178
2L	2314391	2320476	4.551708743	2305.5	1744.5	-0.095229782
2L	2320477	2326988	4.562400477	2931	2158.5	-0.053293923
2L	2326989	2332435	4.571343639	1553.5	1158	-0.079655022
2L	2332436	2339090	4.582270157	2399	1661	-0.111735139
2L	2339091	2343653	4.589761923	2990	1884.5	-0.118468553
2L	2343654	2348399	4.597554148	1957	1388.5	-0.097645661
2L	2348400	2353631	4.606144312	2731	1857	-0.116045565
2L	2353632	2358118	4.613511298	2660	1699	-0.124075189
2L	2358119	2366092	4.626603417	1556	1214	-0.133775233
2L	2366093	2372713	4.637474113	4177	2510	-0.072848969
2L	2372714	2380730	4.650636832	4744.5	2993	-0.097286473
2L	2380731	2386596	4.66026793	3253	2233	-0.107478689
2L	2386597	2390723	4.667043849	1321	1016	-0.087478023
2L	2390724	2395464	4.674827864	2002	1407	-0.049366865
2L	2395465	2398648	4.680055517	1261	909	-0.12074335
2L	2398649	2403550	4.698928283	1969	1360	-0.03515016
2L	2403551	2408663	4.72291338	2088	1382	-0.099165285
2L	2408664	2415704	4.75594273	2218	1602	-0.116041046
2L	2415705	2420568	4.778759768	2163.5	1581	-0.129247928
2L	2420569	2425074	4.799897426	2707	1715	-0.141444526
2L	2425075	2433085	4.83747705	2594.5	1996	-0.100550936
2L	2433086	2439126	4.865815397	1968	1562.5	-0.068482936
2L	2439127	2447700	4.906036055	3069	2169	-0.087982221
2L	2447701	2457576	4.952364398	4013	2848	-0.088823862
2L	2457577	2465989	4.991829805	3142.5	2080.5	-0.14733534
2L	2465990	2475263	5.035334164	2290	1662	-0.134626601
2L	2475264	2481341	5.063846079	1729	1433	-0.105388817
2L	2481342	2487019	5.090481593	2339.5	1841.5	-0.111148152
2L	2487020	2495555	5.130523993	4092.5	2704.5	-0.092330042
2L	2495556	2502303	5.157317406	3017	2020.5	-0.117000876
2L	2502304	2506607	5.168421948	1363	979	-0.114170589
2L	2506608	2511760	5.181716954	1904	1432.5	-0.102331455
2L	2511761	2517507	5.19654451	2014.5	1484	-0.113552348
2L	2517508	2523229	5.211307564	2663	1943.5	-0.099519182
2L	2523230	2527569	5.222504988	1906	1412	-0.104415245
2L	2527570	2533522	5.237864035	2340	1627	-0.139119055
2L	2533523	2539553	5.253424326	2228	1699	-0.119484839
2L	2539554	2545495	5.268754992	1843	1449	-0.08329695
2L	2545496	2549861	5.280019497	1429.5	1063	-0.121231432
2L	2549862	2555669	5.295004436	2604	1813.5	-0.108920755
2L	2555670	2561001	5.308761271	2668	1813	-0.099187866
2L	2561002	2565426	5.320177999	2136	1411	-0.124768542
2L	2565427	2577495	5.35131664	3110.5	2075	-0.122673517
2L	2577496	2584568	5.369565345	5122	3240	-0.118209259
2L	2584569	2590794	5.385628746	2448	1779.5	-0.081533956
2L	2590795	2596484	5.400309239	2425	1798	-0.110309231
2L	2596485	2601366	5.412904998	1915	1493	-0.065900147
2L	2601367	2607289	5.428186643	1856.5	1407.5	-0.142425418
2L	2607290	2613771	5.444910537	3225	2172	-0.092995601
2L	2613772	2619858	5.460615311	1958.5	1470.5	-0.114234949
2L	2619859	2626334	5.477323724	2235	1686	-0.091803411
2L	2626335	2633705	5.496341284	3422	2324	-0.090822854
2L	2633706	2638508	5.508733272	1740.5	1236	-0.092738414
2L	2638509	2643862	5.522546868	2112.5	1567.5	-0.096723187
2L	2643863	2649729	5.53768403	2858	2003.5	-0.075746154
2L	2649730	2654586	5.55021534	2413	1840	-0.068307869
2L	2654587	2659803	5.563675469	3190	2195	-0.065177022
2L	2659804	2668898	5.587141038	2516	1937.5	-0.11383196
2L	2668899	2673330	5.598575826	2601	1714.5	-0.086186218
2L	2673331	2679218	5.613767169	2528.5	1790.5	-0.072292666
2L	2679219	2686614	5.63284923	2188	1621.5	-0.074677814
2L	2686615	2691857	5.64637644	1829	1416	-0.077885568
2L	2691858	2697327	5.660489322	2118	1583	-0.088079264
2L	2697328	2703260	5.68611938	2235	1719	-0.066009815
2L	2703261	2709579	5.722431377	2625	1786	-0.084202719
2L	2709580	2715739	5.757829684	3580	2121	-0.107008028
2L	2715740	2721354	5.79009616	2114	1403	-0.071027079
2L	2721355	2727693	5.826523087	2032	1519.5	-0.081874702
2L	2727694	2734796	5.867340323	2142.5	1715	-0.085289288
2L	2734797	2740812	5.901911137	2772	1964	-0.043873263
2L	2740813	2745033	5.926167022	4806	2533	-0.090141552
2L	2745034	2751071	5.960864259	4433.5	2661	-0.066475071
2L	2751072	2761786	6.022437775	4263.5	3002.5	-0.085900075
2L	2761787	2767876	6.057433828	3148	1902	-0.079774765
2L	2767877	2784716	6.154204524	3780	2562.5	-0.100768373
2L	2784717	2793626	6.205405647	1687	1216	-0.099322141
2L	2793627	2797095	6.22534018	1037	859	-0.036495309
2L	2797096	2801067	6.244411186	1449	988	-0.063008706
2L	2801068	2807224	6.258130375	3625	2392.5	-0.074083031
2L	2807225	2812265	6.269362864	4187	2517	-0.11397111
2L	2812266	2817330	6.28064883	4861	2641	-0.088805675
2L	2817331	2823073	6.293445534	4398	2589	-0.079768055
2L	2823074	2828234	6.30494541	2125.5	1581.5	-0.11329529
2L	2828235	2833352	6.316349472	1286	942.5	-0.044385305
2L	2833353	2837982	6.32666616	2210.5	1457.5	-0.081098311
2L	2837983	2841972	6.335556783	2064.5	1161.5	-0.117075975
2L	2841973	2846513	6.345675159	2930	1931	-0.073064921
2L	2846514	2851061	6.355809132	2269	1350.5	-0.045785835
2L	2851062	2857140	6.36935452	2135.5	1532	-0.111495972
2L	2857141	2863240	6.382946701	1109	942	-0.040231338
2L	2863241	2868949	6.395667645	3052	2124	-0.087792415
2L	2868950	2876181	6.411782177	3910	2317	-0.109681408
2L	2876182	2881421	6.423458083	4095	2547.5	-0.108010361
2L	2881422	2890287	6.443213538	2492	1687	-0.083878159
2L	2890288	2898181	6.460803156	2398.5	2030	-0.155182662
2L	2898182	2906227	6.470698519	3314.5	2339	-0.120441407
2L	2906228	2912847	6.476909407	1881	1467	-0.085218343
2L	2912848	2918264	6.48199164	1598	1247.5	-0.084226322
2L	2918265	2925627	6.48889961	1364.5	1092.5	-0.091973914
2L	2925628	2931498	6.494407786	2506.5	1938.5	-0.10664465
2L	2931499	2938657	6.501124363	1408	1120	-0.09738112
2L	2938658	2944000	6.506137169	1857	1499	-0.100787723
2L	2944001	2950590	6.512319911	3986	2358	-0.121007756
2L	2950591	2961360	6.522424331	3673	2629	-0.100675143
2L	2961361	2976912	6.537015226	4602	3008	-0.102137636
2L	2976913	2989424	6.548753991	7411	4503	-0.10110014
2L	2989425	2997047	6.555905894	5450	3374.5	-0.099502991
2L	2997048	3004596	6.563527304	3025.5	2198	-0.11517366
2L	3004597	3011477	6.570790031	1493.5	1289.5	-0.117013106
2L	3011478	3019361	6.579111401	3612.5	2243.5	-0.102322391
2L	3019362	3032921	6.593423651	6066	3890	-0.074377276
2L	3032922	3045464	6.606662481	5022	3291	-0.115710988
2L	3045465	3053009	6.614626045	3502	2138.5	-0.108717149
2L	3053010	3061070	6.623134234	4513	2969	-0.098182918
2L	3061071	3070487	6.633073648	4866	2915	-0.098839889
2L	3070488	3080965	6.644132922	2697	1847	-0.106483509
2L	3080966	3086652	6.650135411	1979	1427.5	-0.14042112
2L	3086653	3093714	6.65758918	2790	2119	-0.132535558
2L	3093715	3099246	6.663428071	1951.5	1657.5	-0.120508089
2L	3099247	3104613	6.696142295	1837.5	1372.5	-0.089626133
2L	3104614	3110817	6.739069192	2503	1669	-0.146492279
2L	3110818	3117273	6.783739735	1319	991	-0.072433028
2L	3117274	3121961	6.816177081	931	760.5	-0.116887316
2L	3121962	3127156	6.852122476	4226	2611	-0.1439032
2L	3127157	3132062	6.886068214	2297	1690	-0.113846549
2L	3132063	3137314	6.922408005	1287.5	903	-0.106821931
2L	3137315	3141537	6.95162791	1024	840	-0.118605116
2L	3141538	3145344	6.977969415	1343	1035	-0.115885883
2L	3145345	3151038	7.017367505	2491	1458	-0.104524512
2L	3151039	3155043	7.045079018	1518.5	1180.5	-0.075177146
2L	3155044	3160769	7.084698524	1823	1304.5	-0.068163622
2L	3160770	3166528	7.124546364	1927	1278	-0.112006847
2L	3166529	3174456	7.179402012	2271	1627	-0.097582806
2L	3174457	3181303	7.226777974	1769	1414	-0.048064129
2L	3181304	3187292	7.268217237	1404.5	1206	-0.0716315
2L	3187293	3191741	7.299000887	1579	1151	-0.092279355
2L	3191742	3197293	7.337416447	2052	1314	-0.147372594
2L	3197294	3201010	7.358515818	1026	850	-0.070021066
2L	3201011	3213558	7.387947169	1793	1330.5	-0.087867497
2L	3213559	3220299	7.403758194	1806.5	1543.5	-0.068081494
2L	3220300	3225711	7.416452048	1756.5	1288	-0.087594971
2L	3225712	3230918	7.428665073	1860	1417	-0.092815094
2L	3230919	3236446	7.441631005	1775.5	1401	-0.0919802
2L	3236447	3241142	7.452645479	1381	1087	-0.087063388
2L	3241143	3246781	7.465871762	2429	1824.5	-0.0874968
2L	3246782	3259325	7.495293731	2080	1479	-0.084913789
2L	3259326	3263843	7.505890706	2111	1541	-0.107991036
2L	3263844	3267816	7.515209383	589	560	-0.050824107
2L	3267817	3272553	7.526320023	1054	861	-0.088422424
2L	3272554	3277528	7.537988893	1934	1362	-0.095690379
2L	3277529	3282461	7.549559251	2259.5	1508	-0.085813061
2L	3282462	3287635	7.561694875	1383	1133.5	-0.075276997
2L	3287636	3293100	7.57451304	2958	1956	-0.08990762
2L	3293101	3298978	7.588299898	2674	1989.5	-0.094820806
2L	3298979	3303848	7.599722451	2014	1480	-0.069901826
2L	3303849	3310845	7.616133924	2563	1949	-0.090874144
2L	3310846	3315703	7.62752837	3085.5	2188.5	-0.090592496
2L	3315704	3321419	7.640935256	3043	2283	-0.091050971
2L	3321420	3326947	7.653901187	3188	2104	-0.08860003
2L	3326948	3332108	7.66600632	2566	1792	-0.103138305
2L	3332109	3339498	7.683339575	4708	2996	-0.093478413
2L	3339499	3347811	7.702837728	2771.5	1981	-0.113343031
2L	3347812	3355993	7.722028621	2191	1632.5	-0.103674411
2L	3355994	3363784	7.740302422	3074	2015.5	-0.095508706
2L	3363785	3370179	7.755301903	3869	2385	-0.137487036
2L	3370180	3374894	7.766360942	2869	1978.5	-0.070479258
2L	3374895	3377924	7.773467811	2056	1392	-0.062509828
2L	3377925	3382707	7.784686345	1757	1329	-0.065798058
2L	3382708	3387228	7.795290356	1710	1318	-0.069753143
2L	3387229	3391271	7.804773218	637	548	-0.124307283
2L	3391272	3395242	7.814087204	1424.5	1090	-0.098541143
2L	3395243	3398997	7.822894562	1163	962.5	-0.077290011
2L	3398998	3402830	7.839518305	1294	954.5	-0.036693953
2L	3402831	3407721	7.864182777	2815	1766	-0.060364463
2L	3407722	3412373	7.887642013	1702	1262	-0.087523565
2L	3412374	3417441	7.913199065	1691	1287.5	-0.087438108
2L	3417442	3422481	7.938614918	1067	836	-0.124232024
2L	3422482	3427331	7.963072634	1671	1254.5	-0.100258209
2L	3427332	3432187	7.987560606	1687	1268	-0.100540782
2L	3432188	3436349	8.008548856	1452.5	1093.5	-0.100163532
2L	3436350	3439806	8.025981913	696.5	627.5	-0.116550625
2L	3439807	3444921	8.051775978	1715.5	1362.5	-0.091068066
2L	3444922	3450034	8.077559957	3186.5	1945	-0.101072389
2L	3450035	3455719	8.106228434	4133.5	2672.5	-0.107946828
2L	3455720	3461396	8.134856569	4920	2850	-0.066581371
2L	3461397	3466768	8.161946641	4142	2518	-0.064565704
2L	3466769	3471120	8.183893028	2393	1658	-0.104240131
